tag,freq, precision,recall,f_score,totalP,totalE
tween,226,0,0,0,0,1
software-quality,128,0,0,0,0,0
project-structure,163,0,0,0,0,0
404-error,432,0,0,0,0,0
object-model,382,0,0,0,0,0
quicktime,774,0,0,0,0,0
mbeans,145,0,0,0,0,0
tostring,623,0,0,0,0,0
prepared-statement,1505,0,0,0,0,1
nfs-server,108,0,0,0,0,0
school,148,0,0,0,0,0
open-source,6511,0,0,0,0,1
adobe-acrobat,419,0,0,0,0,0
technical-drawing,106,0,0,0,0,0
cookieless,122,0,0,0,0,0
relational-algebra,156,0,0,0,0,0
centos-6,179,0,0,0,0,0
centos-5,150,0,0,0,0,0
nstableview,1033,0,0,0,0,0
runtime.exec,410,0,0,0,0,0
netbeans,9151,1.0,1.0,1.0,1,1
guidelines,363,0,0,0,0,0
post-processing,646,0,0,0,0,0
multiple-databases,228,0,0,0,0,1
custom-view,181,0,0,0,0,0
fixtures,410,0,0,0,0,0
boost-python,360,0,0,0,0,1
siunitx,355,0,0,0,0,0
hide,1824,0,0,0,0,0
specification,136,0,0,0,0,0
selected,360,0,0,0,0,0
tablelayout,672,0,0,0,0,0
blur,598,0,0,0,0,0
gyroscope,228,0,0,0,0,0
compilers,226,0,0,0,0,0
code-contracts,418,0,0,0,0,0
mysql-error-1054,203,0,0,0,0,0
nslog,404,0,0,0,0,0
eventlistener,260,0,0,0,0,0
pata,180,0,0,0,0,0
svn-externals,131,0,0,0,0,0
android-networking,230,0,0,0,0,0
path,5960,0,0,0,0,1
xfs,310,0,0,0,0,0
amd-radeon,281,0,0,0,0,0
dlopen,180,0,0,0,0,0
forward-declaration,334,0,0,0,0,0
digits,189,0,0,0,0,0
distributed-computing,828,0,0,0,0,0
forum,784,0,0,0,0,0
oracle9i,442,0,0,0,0,0
wdk,162,0,0,0,0,0
sha512,101,0,0,0,0,0
mantis,117,0,0,0,0,1
wds,290,0,0,0,0,0
card-games,128,0,0,0,0,0
changes,267,0,0,0,0,0
prints,119,0,0,0,0,0
google-plus,934,0,0,0,0,0
figure,208,0,0,0,0,0
classicthesis,144,0,0,0,0,0
uitableviewdatasource,160,0,0,0,0,0
visible,387,0,0,0,0,0
project-management,3277,0,0,0,0,0
mysqldump,1327,0,0,0,0,0
printf,1461,0,0,0,0,0
forums,123,0,0,0,0,0
live-wallpaper,465,0,0,0,0,0
google-openid,174,0,0,0,0,0
scaffolding,468,0,0,0,0,0
swingx,211,0,0,0,0,0
shebang,130,0,0,0,0,0
windows-mobile-6.5,207,0,0,0,0,0
ie8-compatibility-mode,182,0,0,0,0,0
back-button,585,0,0,0,0,0
adsl-router,102,0,0,0,0,0
preview,905,0,0,0,0,0
annotations,3955,0,0,0,0,1
fixed-point-theorems,217,0,0,0,0,0
vps,2628,0,0,0,0,0
iso8601,118,0,0,0,0,0
phone,1551,0,0,0,0,1
memcache,173,0,0,0,0,0
self-improvement,992,0,0,0,0,0
vpc,120,0,0,0,0,0
real-time,1658,0,0,0,0,0
vpn,7178,0,0,0,0,1
join,9289,0,0,0,0,1
pharo,215,0,0,0,0,0
java-me,5731,0,0,0,0,0
has-many-through,569,0,0,0,0,1
raid5,424,0,0,0,0,0
compiler-optimization,529,0,0,0,0,0
nine-patch,293,0,0,0,0,0
raid1,358,0,0,0,0,0
install,3449,0,0,0,0,1
eager-loading,416,0,0,0,0,0
route,1125,0,0,0,0,0
autoloader,103,0,0,0,0,0
gadgets,141,0,0,0,0,0
captcha,1110,0,0,0,0,0
avplayer,496,0,0,0,0,0
file-conversion,264,0,0,0,0,0
scheduling,1564,0,0,0,0,1
forward-inverse-search,131,0,0,0,0,0
xdebug,890,0,0,0,0,0
linker-error,913,0,0,0,0,1
vertical-alignment,1798,0,0,0,0,0
vagrant,503,0,0,0,0,0
event-sourcing,115,0,0,0,0,0
dyndns,293,0,0,0,0,0
.net-3.5,5399,0,0,0,0,0
bokeh,105,0,0,0,0,0
nusoap,376,0,0,0,0,0
charging,171,0,0,0,0,0
gdata-api,546,0,0,0,0,0
poker,148,0,0,0,0,0
printwriter,156,0,0,0,0,0
description,457,0,0,0,0,0
iwebbrowser2,109,0,0,0,0,0
x509,441,0,0,0,0,0
yesod,284,0,0,0,0,0
documentclass-writing,192,0,0,0,0,1
yii-extensions,193,0,0,0,0,0
ibm-midrange,773,0,0,0,0,0
mesh,355,0,0,0,0,0
ajaxtoolkit,447,0,0,0,0,0
parallel,173,0,0,0,0,0
yql,463,0,0,0,0,0
word-2007,375,0,0,0,0,0
bootstrap,376,0,0,0,0,0
e-commerce,2575,0,0,0,0,0
complexity,1428,0,0,0,0,1
algorithms,4605,0,0,0,0,0
correlation,526,0,0,0,0,0
hardware-selection,104,0,0,0,0,0
couchdb,2494,1.0,1.0,1.0,1,1
frontend,624,0,0,0,0,0
acer-aspire,301,0,0,0,0,0
jpeg,2143,0,0,0,0,0
syntax-error,1568,0,0,0,0,0
dijkstra,351,0,0,0,0,0
pigeonhole-principle,138,0,0,0,0,0
weblogic11g,227,0,0,0,0,0
relaxng,107,0,0,0,0,0
restful-architecture,169,0,0,0,0,0
google-search,370,0,0,0,0,0
menustrip,109,0,0,0,0,0
flashvars,121,0,0,0,0,0
sendkeys,276,0,0,0,0,0
textbox,4920,0,0,0,0,1
appstore-approval,463,0,0,0,0,0
sharpdevelop,129,0,0,0,0,0
ime,268,0,0,0,0,0
cli,1203,0,0,0,0,0
img,1252,0,0,0,0,0
email-attachments,492,0,0,0,0,0
fwrite,481,0,0,0,0,0
writing,325,0,0,0,0,0
tramp,123,0,0,0,0,0
404,348,0,0,0,0,0
403,193,0,0,0,0,0
fade,718,0,0,0,0,0
jcr,190,0,0,0,0,0
osx-server,174,0,0,0,0,0
clr,2074,0,0,0,0,1
inventory,283,0,0,0,0,0
web-analytics,278,0,0,0,0,0
layoutparams,121,0,0,0,0,0
nsviewcontroller,119,0,0,0,0,0
stringformat,155,0,0,0,0,0
unique-key,177,0,0,0,0,0
firefox-extensions,715,0,0,0,0,0
java-util-scanner,829,0,0,0,0,0
swfloader,119,0,0,0,0,0
chkdsk,298,0,0,0,0,0
flash-media-server,234,0,0,0,0,0
indexeddb,264,0,0,0,0,0
mod-security,221,0,0,0,0,0
pbs,102,0,0,0,0,0
fonts,10228,0,0,0,0,0
odbc,2905,0,0,0,0,0
explode,591,0,0,0,0,0
microsoft-project,127,0,0,0,0,0
hql,1796,0,0,0,0,0
each,1038,0,0,0,0,0
snow-leopard-server,166,0,0,0,0,0
orchardcms,1070,0,0,0,0,0
gprs,246,0,0,0,0,0
signing,333,0,0,0,0,1
normal-distribution,752,0,0,0,0,0
interop,3364,0,0,0,0,0
semantic-web,504,0,0,0,0,0
pbx,192,0,0,0,0,0
info.plist,135,0,0,0,0,0
wireless-router,1042,0,0,0,0,0
revisions,100,0,0,0,0,0
handlebars.js,802,0,0,0,0,0
juniper,293,0,0,0,0,0
ajp,162,0,0,0,0,0
linq-to-dataset,145,0,0,0,0,0
ghci,224,0,0,0,0,0
blackberry-enterprise,106,0,0,0,0,0
raii,207,0,0,0,0,0
type-erasure,212,0,0,0,0,0
automata-theory,264,0,0,0,0,0
monte-carlo,129,0,0,0,0,0
free,1184,0,0,0,0,0
differential-forms,339,0,0,0,0,0
package-writing,265,0,0,0,0,1
google-maps-api-2,426,0,0,0,0,0
advanced-custom-fields,133,0,0,0,0,0
restful-url,239,0,0,0,0,0
typeconverter,164,0,0,0,0,0
acrobat,537,0,0,0,0,0
point-and-shoot,228,0,0,0,0,0
file-types,117,0,0,0,0,0
facebook-credits,154,0,0,0,0,0
knowledge-management,125,0,0,0,0,0
scala-2.10,133,0,0,0,0,0
activerecord,10656,1.0,0.4,0.571428571429,2,5
timelapse,151,0,0,0,0,0
openssl,3842,0,0,0,0,0
opensso,102,0,0,0,0,0
filter,5881,0,0,0,0,4
complex-analysis,6957,0,0,0,0,1
mpeg-4,139,0,0,0,0,0
postmessage,204,0,0,0,0,0
wpf-4.0,175,0,0,0,0,0
coding,171,0,0,0,0,0
pxeboot,382,0,0,0,0,0
restrict,131,0,0,0,0,0
gridview,9870,0,0,0,1,0
java-5,102,0,0,0,0,0
wrapper,1165,0,0,0,0,0
java-7,767,0,0,0,0,0
java-6,264,0,0,0,0,0
priority,459,0,0,0,0,0
pexpect,144,0,0,0,0,0
publickey,234,0,0,0,0,0
tor,410,0,0,0,0,0
top,589,0,0,0,0,0
cstring,379,0,0,0,0,1
bitcoin,107,0,0,0,0,0
open-problem,193,0,0,0,0,0
percentage,507,0,0,0,0,0
defragment,298,0,0,0,0,0
asset,170,0,0,0,0,0
oracle-sqldeveloper,141,0,0,0,0,0
multi-touch,702,0,0,0,0,0
api-key,170,0,0,0,0,0
http-headers,3689,0,0,0,0,1
roles,1070,0,0,0,0,0
system.diagnostics,265,0,0,0,0,0
kernel-panic,245,0,0,0,0,0
urbanairship.com,280,0,0,0,0,0
zend-framework,15609,1.0,1.0,1.0,3,3
kernel-module,518,0,0,0,0,0
page-refresh,260,0,0,0,0,0
bridge,945,0,0,0,0,0
rad,511,0,0,0,0,2
wide-angle,129,0,0,0,0,0
ram,681,0,0,0,0,0
raw,599,0,0,0,0,0
rar,372,0,0,0,0,0
android-support-library,100,0,0,0,0,0
command-history,257,0,0,0,0,0
vmware-vsphere,947,0,0,0,0,0
http-compression,234,0,0,0,0,0
plpgsql,639,0,0,0,0,0
nsnumberformatter,196,0,0,0,0,0
meego,120,0,0,0,0,0
transcoding,109,0,0,0,0,0
home-networking,1244,0,0,0,0,1
whitelist,224,0,0,0,0,0
high-availability,1069,0,0,0,0,0
galois-theory,1116,0,0,0,0,0
ogre3d,162,0,0,0,0,0
client,2951,0,0,0,0,0
analysis-services,211,0,0,0,0,0
xfbml,279,0,0,0,0,0
plugin-development,2631,0,0,0,0,1
software-rec,3401,0,0,0,0,1
capitalization,340,0,0,0,0,0
glob,361,0,0,0,0,0
rsa,1799,0,0,0,0,0
interview-questions,937,0,0,0,0,0
yahoo-messenger,138,0,0,0,0,0
sharekit,441,0,0,0,0,2
bsd,524,0,0,0,0,1
16bit,143,0,0,0,0,0
mouseleave,223,0,0,0,0,0
paintcomponent,421,0,0,0,0,0
classloader,1444,0,0,0,0,0
partition,1516,0,0,0,0,0
flow,233,0,0,0,0,0
jquery-ui-slider,265,0,0,0,0,0
flot,718,0,0,0,0,0
enterprise,732,0,0,0,0,0
screensaver,661,0,0,0,0,0
file-locking,160,0,0,0,0,0
changeset,145,0,0,0,0,0
bounded-variation,121,0,0,0,0,0
xampp,3047,1.0,0.666666666667,0.8,2,3
random,7405,0,0,0,1,2
blank-page,216,0,0,0,0,0
public-folders,172,0,0,0,0,0
mediawiki,1381,1.0,0.5,0.666666666667,1,2
colors,6573,0,0,0,0,2
radio,840,0,0,0,0,0
qstring,172,0,0,0,0,0
prettyphoto,202,0,0,0,0,0
pki,339,0,0,0,0,0
availability,139,0,0,0,0,0
oci,201,0,0,0,0,0
viewdata,211,0,0,0,0,0
divisibility,391,0,0,0,0,0
wspbuilder,185,0,0,0,0,0
content-deployment,129,0,0,0,0,0
solaris-10,357,0,0,0,0,0
roaming-profile,244,0,0,0,0,0
java-ee-5,164,0,0,0,0,0
ocx,204,0,0,0,0,0
java-ee-6,1333,0,0,0,0,1
http-status-code-302,222,0,0,0,0,0
ocr,1363,0,0,0,0,1
lightroom,617,0,0,0,0,0
elmah,593,0,0,0,0,0
continuity,759,0,0,0,0,0
buildpath,120,0,0,0,0,0
delphi-2009,866,0,0,0,0,1
watch,299,0,0,0,0,0
fluid,253,0,0,0,0,0
c3p0,346,0,0,0,0,0
pop3,998,0,0,0,0,1
amazon,1517,0,0,0,0,1
fadein,953,0,0,0,0,0
report,2454,0,0,0,0,0
toolbox,160,0,0,0,0,0
reinstall,572,0,0,0,0,0
microformats,111,0,0,0,0,0
couchbase,274,0,0,0,0,0
bulkinsert,582,0,0,0,0,0
cruisecontrol,333,0,0,0,0,0
.net-micro-framework,149,0,0,0,0,0
universal-binary,131,0,0,0,0,0
clickonce,1772,0,0,0,0,0
automatic,312,0,0,0,0,1
unicode-string,194,0,0,0,0,1
isolation-level,211,0,0,0,0,0
pfsense,525,0,0,0,0,0
motherboard,2173,0,0,0,0,0
pseudo-class,228,0,0,0,0,0
file-access,148,0,0,0,0,0
jquery-plugins,9450,0,0,0,0,1
detection,968,0,0,0,0,0
delphi-2006,188,0,0,0,0,0
corrupt,185,0,0,0,0,0
hash,6762,0,0,0,0,0
cgaffinetransform,330,0,0,0,0,1
calling-convention,215,0,0,0,0,0
capacity,190,0,0,0,0,0
load-testing,812,0,0,0,0,0
actionlink,304,0,0,0,0,0
urllib,591,0,0,0,0,0
openoffice-writer,274,0,0,0,0,0
repository-pattern,1286,0,0,0,0,0
codeplex,159,0,0,0,0,0
vala,220,0,0,0,0,0
discovery,172,0,0,0,0,0
visualization,1492,0,0,0,0,1
access-modifiers,346,0,0,0,0,0
onkeydown,167,0,0,0,0,0
bosh,111,0,0,0,0,0
html5,31243,0,0,0,0,3
news,312,0,0,0,0,0
ssrs-2008,2325,0,0,0,0,0
gdi+,1554,0,0,0,0,0
protect,118,0,0,0,0,0
template-meta-programming,253,0,0,0,0,0
fault,367,0,0,0,0,0
facet,193,0,0,0,0,0
http-get,386,0,0,0,0,0
wtforms,168,0,0,0,0,0
docbook,226,0,0,0,0,0
maxlength,133,0,0,0,0,0
variance,117,0,0,0,0,0
nameserver,995,0,0,0,0,0
easeljs,116,0,0,0,0,0
hardware-combination,132,0,0,0,0,0
symbolic-link,833,0,0,0,0,1
file-attributes,117,0,0,0,0,0
master-pages,1945,0,0,0,0,1
htmlpurifier,188,0,0,0,0,0
acceptance-testing,241,0,0,0,0,0
trust,222,0,0,0,0,0
intent-filter,105,0,0,0,0,0
char-array,129,0,0,0,0,0
decoupling,136,0,0,0,0,0
flexslider,281,0,0,0,0,0
image-uploading,506,0,0,0,0,0
google-gadget,129,0,0,0,0,0
least-squares,130,0,0,0,0,0
beep,325,0,0,0,0,0
crystal-reports-xi,284,0,0,0,0,0
custom-field-types,196,0,0,0,0,0
containers,1417,0,0,0,0,1
gadget,149,0,0,0,0,1
sprite,1195,0,0,0,0,0
multilinear-algebra,226,0,0,0,0,0
search,16901,0,0,0,0,1
disk-space,560,0,0,0,0,0
core-data-migration,233,0,0,0,0,0
post-meta,699,0,0,0,0,1
dataprovider,209,0,0,0,0,0
virtual-inheritance,126,0,0,0,0,0
queryover,347,0,0,0,0,0
dashboard,808,0,0,0,0,0
exchangewebservices,384,0,0,0,0,0
procedure,469,0,0,0,0,0
has-many,552,0,0,0,0,0
pyramid,770,0,0,0,0,0
jspinner,116,0,0,0,0,0
slideup,252,0,0,0,0,0
truecrypt,914,0,0,0,0,0
quartz-scheduler,1076,0,0,0,0,0
subview,717,0,0,0,0,0
httprequest,1386,0,0,0,0,0
cgimage,259,0,0,0,0,0
recursion,7118,0,0,0,0,1
smtp-auth,113,0,0,0,0,0
fxml,152,0,0,0,0,0
developer-tools,258,0,0,0,0,0
css-float,2805,0,0,0,0,0
environment-variables,3013,0,0,0,0,0
emulator,1759,0,0,0,0,0
moose,387,0,0,0,0,0
text-decorations,167,0,0,0,0,0
user-profile,1193,0,0,0,0,1
numerical,228,0,0,0,0,0
wordpress-loop,339,0,0,0,0,0
symfony-1.4,1946,0,0,0,0,0
portal,453,0,0,0,0,0
characters,592,0,0,0,0,0
normalization,1138,0,0,0,0,0
cycle,770,0,0,0,0,0
jframe,2289,0,0,0,0,2
procurve,137,0,0,0,0,0
fbconnect,452,0,0,0,0,0
uploading,271,0,0,0,0,0
boxes,680,0,0,0,0,0
cloudfoundry,450,0,0,0,0,1
testng,964,0,0,0,0,0
bugzilla,477,0,0,0,0,0
desire2learn,118,0,0,0,0,0
remoting,947,0,0,0,0,0
stochastic-integrals,272,0,0,0,0,0
laptop,5604,0,0,0,0,1
glsurfaceview,184,0,0,0,0,0
code-metrics,183,0,0,0,0,0
meta,270,0,0,0,0,0
memory-address,124,0,0,0,0,0
elf,472,0,0,0,0,0
kernel-modules,266,0,0,0,0,0
patching,109,0,0,0,0,0
nicedit,140,0,0,0,0,0
medical-science,1136,0,0,0,0,0
look-and-feel,505,0,0,0,0,0
casting,5453,0,0,0,0,2
jailbreak,781,0,0,0,0,0
recaptcha,603,0,0,0,0,0
routed-commands,114,0,0,0,0,0
console-application,1546,0,0,0,0,0
960.gs,252,0,0,0,0,0
ipsec,884,0,0,0,0,0
delphi-xe,886,0,0,0,0,0
seekbar,464,0,0,0,0,0
debian-wheezy,134,0,0,0,0,0
zoom,2221,0,0,0,0,0
avatar,210,0,0,0,0,0
site-collection,461,0,0,0,0,1
grizzly,110,0,0,0,0,0
code-review,1036,0,0,0,0,0
pretty-print,316,0,0,0,0,0
bpm,227,0,0,0,0,0
excerpt,302,0,0,0,0,0
zend-translate,123,0,0,0,0,0
rras,353,0,0,0,0,0
texture-mapping,270,0,0,0,0,0
windows-backup,277,0,0,0,0,0
webfarm,131,0,0,0,0,0
junit4,855,0,0,0,0,0
auto-increment,752,0,0,0,0,0
tutorial,266,0,0,0,0,0
windows-8-preview,863,0,0,0,0,0
composite-primary-key,241,0,0,0,0,0
icc,157,0,0,0,0,0
bytecode-manipulation,100,0,0,0,0,0
rhino,507,0,0,0,0,1
wampserver,759,0,0,0,0,0
audio-processing,112,0,0,0,0,0
backspace,140,0,0,0,0,0
listitem,285,0,0,0,0,0
armv7,169,0,0,0,0,0
automated-tests,1641,0,0,0,0,0
ics,361,0,0,0,0,0
android-4.0,306,0,0,0,0,0
icu,247,0,0,0,0,0
core,823,0,0,0,0,1
expires,225,0,0,0,0,0
deleted,122,0,0,0,0,0
qtextedit,113,0,0,0,0,0
fgetcsv,134,0,0,0,0,0
gitweb,118,0,0,0,0,0
quaternion,197,0,0,0,0,0
short-circuiting,157,0,0,0,0,0
webviewclient,123,0,0,0,0,0
cors,614,0,0,0,0,0
server-farm,127,0,0,0,0,0
mathematical-physics,241,0,0,0,0,0
lightbox,1359,0,0,0,0,0
ontouchlistener,357,0,0,0,0,0
mod-perl,328,0,0,0,0,0
delphi-xe3,170,0,0,0,0,0
runtime,2575,0,0,0,0,0
little-endian,128,0,0,0,0,0
reference-counting,141,0,0,0,0,0
wildcards,335,0,0,0,0,0
primitive,339,0,0,0,0,0
javac,765,0,0,0,0,1
syslog-ng,147,0,0,0,0,0
puzzle,1308,0,0,0,0,0
fat32,406,0,0,0,0,0
ppp,251,0,0,0,0,0
high-definition,110,0,0,0,0,0
modalviewcontroller,869,0,0,0,0,0
32-bit,805,0,0,0,0,0
gis,1270,0,0,0,0,0
minted,214,0,0,0,0,0
central-administration,346,0,0,0,0,0
transform,1359,0,0,0,0,0
gif,842,0,0,0,0,0
epub,492,0,0,0,0,0
nivo,173,0,0,0,0,0
tfs2008,488,0,0,0,0,0
mod-deflate,181,0,0,0,0,0
archives,588,0,0,0,0,0
head,290,0,0,0,0,0
google-data-api,168,0,0,0,0,0
wireless,1055,0,0,0,0,0
subclassing,280,0,0,0,0,0
heat,108,0,0,0,0,0
apache-poi,1396,1.0,1.0,1.0,1,1
heap,1853,0,0,0,0,0
selenium2,1241,0,0,0,0,0
functional-equations,612,0,0,0,0,0
cidr,119,0,0,0,0,0
icmp,355,0,0,0,0,0
job-title,159,0,0,0,0,0
annotate,102,0,0,0,0,0
fosuserbundle,478,0,0,0,0,0
attr,457,0,0,0,0,0
versions,199,0,0,0,0,0
jtextpane,419,0,0,0,0,0
devexpress,2575,0,0,0,0,0
bids,333,0,0,0,0,0
filepicker.io,104,0,0,0,0,1
paging,1329,0,0,0,0,0
pyobjc,217,0,0,0,0,0
blu-ray,209,0,0,0,0,0
vmware-vcenter,272,0,0,0,0,0
autoconf,443,0,0,0,0,0
trigonometry,4313,0,0,0,0,0
trim,737,0,0,0,0,0
obfuscation,1312,0,0,0,0,0
outlook-2003,392,0,0,0,0,0
openbsd,502,0,0,0,0,0
compareto,165,0,0,0,0,0
outlook-2007,1277,0,0,0,0,0
trie,246,0,0,0,0,0
xenapp,132,0,0,0,0,0
decrypt,504,0,0,0,0,0
tortoise-svn,227,0,0,0,0,1
winsock2,245,0,0,0,0,0
haml,1620,0,0,0,0,0
check,505,0,0,0,0,0
sound-card,433,0,0,0,0,0
7zip,318,0,0,0,0,0
webos,292,0,0,0,0,0
nx,146,0,0,0,0,0
tablemodel,164,0,0,0,0,0
readonly,644,0,0,0,0,0
setting,143,0,0,0,0,0
require-once,166,0,0,0,0,0
np,134,0,0,0,0,0
pymongo,617,0,0,0,0,0
ooad,136,0,0,0,0,0
picture,792,0,0,0,0,0
toad,341,0,0,0,0,1
jaxb,3831,1.0,0.333333333333,0.5,1,3
webserver,7612,0,0,0,0,0
screencasts,151,0,0,0,0,0
backbone-routing,123,0,0,0,0,0
sql,132465,0.571428571429,0.190476190476,0.285714285714,7,21
numberformatexception,117,0,0,0,0,0
src,432,0,0,0,0,0
alternative-proof,151,0,0,0,0,0
hashing,445,0,0,0,0,0
bitbucket,553,0,0,0,0,1
natural-remedies,125,0,0,0,0,0
bullet,101,0,0,0,0,0
image-preloader,114,0,0,0,0,0
cloud-storage,246,0,0,0,0,0
hibernate-search,240,0,0,0,0,0
netbeans-plugins,172,0,0,0,0,0
logarithms,1200,0,0,0,0,0
rom,109,0,0,0,0,0
iterator,3537,0,0,0,0,1
csproj,201,0,0,0,0,0
rails-migrations,312,0,0,0,0,0
android-lvl,112,0,0,0,0,0
focus,3429,0,0,0,0,0
mappeddrive,144,0,0,0,0,0
ext-gwt,258,0,0,0,0,0
graphing,250,0,0,0,0,0
date-formatting,142,0,0,0,0,0
hbm2ddl,134,0,0,0,0,0
guava,900,0,0,0,0,0
image-resizing,580,0,0,0,0,0
inverse,543,0,0,0,0,0
inline-block,274,0,0,0,0,0
wikipedia-api,165,0,0,0,0,0
environment,935,0,0,0,0,0
feedparser,173,0,0,0,0,0
strategy-pattern,222,0,0,0,0,0
toolstrip,169,0,0,0,0,0
excel-formula,1073,0,0,0,0,1
jagged-arrays,117,0,0,0,0,0
task-scheduler,426,0,0,0,0,1
armv6,113,0,0,0,0,0
get-posts,411,0,0,0,0,0
nesting,407,0,0,0,0,0
hard-disk,293,0,0,0,0,0
ubuntu-11.10,670,0,0,0,0,0
partitions,425,0,0,0,0,0
distributed-filesystems,115,0,0,0,0,0
google-earth-plugin,324,0,0,0,0,1
level,180,0,0,0,0,0
posts,3221,0,0,0,0,0
ribbon-control,159,0,0,0,0,0
standards,1796,0,0,0,0,0
co.combinatorics,676,0,0,0,0,0
planning,360,0,0,0,0,0
asset-management,104,0,0,0,0,0
eclipse-jdt,138,0,0,0,0,0
nhibernate-mapping,1909,0,0,0,0,0
sandcastle,220,0,0,0,0,1
obsolete,126,0,0,0,0,0
pmd,234,0,0,0,0,0
aptana,1597,0,0,0,0,0
uiscrollview,5022,0,0,0,2,0
pinvoke,1776,0,0,0,0,2
port,3804,0,0,0,0,0
corba,339,0,0,0,0,0
microsoft-licensing,213,0,0,0,0,0
64bit,2634,0,0,0,0,0
beautifulsoup,1467,0,0,0,0,0
ajax4jsf,328,0,0,0,0,0
windows-server-2012,806,0,0,0,0,0
contour-integration,211,0,0,0,0,0
workflowservice,108,0,0,0,0,0
computation-theory,132,0,0,0,0,0
water,162,0,0,0,0,0
groups,1083,0,0,0,0,0
duplicate-data,224,0,0,0,0,0
browser-detection,245,0,0,0,0,0
toolbar,1210,0,0,0,0,0
cronjob,152,0,0,0,0,0
ajaxform,142,0,0,0,0,0
inotify,275,0,0,0,0,0
automator,446,0,0,0,0,0
zeroconf,129,0,0,0,0,0
delimiter,487,0,0,0,0,0
uilocalnotification,645,0,0,0,0,0
static-methods,840,0,0,0,0,1
navigation,5154,0,0,0,0,0
convolution,460,0,0,0,0,0
windows-scripting,105,0,0,0,0,0
bulkloader,106,0,0,0,0,0
proftpd,304,0,0,0,0,0
tweak,101,0,0,0,0,0
technologies,152,0,0,0,0,1
cartesian-product,119,0,0,0,0,0
data-conversion,123,0,0,0,0,0
trinidad,128,0,0,0,0,0
modelstate,172,0,0,0,0,1
projector,198,0,0,0,0,0
priority-queue,483,0,0,0,0,0
msn,116,0,0,0,0,0
handler,1368,0,0,0,0,0
jquery-autocomplete,938,0,0,0,0,0
iphone,183573,0.785714285714,0.458333333333,0.578947368421,14,24
msi,1955,0,0,0,0,0
memory,17362,0,0,0,0,1
expressionengine,880,0,0,0,0,0
diagrams,1092,0,0,0,0,1
next-post-link,106,0,0,0,0,0
symantec,278,0,0,0,0,0
udpclient,205,0,0,0,0,0
spine.js,166,0,0,0,0,0
share,1533,0,0,0,0,1
linq-expressions,141,0,0,0,0,0
soap-client,509,0,0,0,0,0
facebook-iframe,379,0,0,0,0,0
android-apk,189,0,0,0,0,0
spring-annotations,198,0,0,0,0,0
google-chrome-frame,105,0,0,0,0,0
dhtml,690,0,0,0,0,0
sphere,165,0,0,0,0,0
windows-sbs,479,0,0,0,0,0
longitude,175,0,0,0,0,0
winforms,37370,0,0,0,1,4
viewfinder,113,0,0,0,0,0
nsmutablearray,3048,0,0,0,0,0
pickle,593,0,0,0,0,0
usability,897,0,0,0,0,0
bouncycastle,647,0,0,0,0,0
stream,4247,0,0,0,0,0
silverlight-3.0,1756,0,0,0,0,0
backslash,238,0,0,0,1,0
hyphenation,440,0,0,0,0,1
stroke,133,0,0,0,0,0
google-chrome-extension,4981,0,0,0,1,0
counting,172,0,0,0,0,0
constexpr,120,0,0,0,0,0
windows-media-center,489,0,0,0,0,0
facebook-social-plugins,524,0,0,0,0,0
inheritance,11135,0,0,0,0,0
weblogic-10.x,536,0,0,0,0,0
eloquent,110,0,0,0,0,0
ms-office-2007,101,0,0,0,0,0
tic-tac-toe,134,0,0,0,0,0
xulrunner,287,0,0,0,0,0
cocos2d-android,197,0,0,0,0,0
ebnf,114,0,0,0,0,0
signal-handling,111,0,0,0,0,0
fuzzy-logic,142,0,0,0,0,0
pdftex,1374,0,0,0,0,0
apple-push-notifications,1004,0,0,0,0,0
clone,2177,0,0,0,0,0
zend-route,241,0,0,0,0,0
asp.net-mvc-validation,103,0,0,0,0,0
xorg,2249,0,0,0,0,0
ghostscript,695,0,0,0,0,0
dynamic-arrays,260,0,0,0,0,0
liquid,270,0,0,0,0,0
s60,175,0,0,0,0,0
structuremap,1114,0,0,0,0,0
representation,119,0,0,0,0,0
csf,109,0,0,0,0,0
recordset,347,0,0,0,0,0
sqlxml,112,0,0,0,0,0
default-constructor,174,0,0,0,0,0
zend-navigation,197,0,0,0,0,0
blackberry-webworks,408,0,0,0,0,2
datatool,129,0,0,0,0,1
blocked,163,0,0,0,0,1
session-state,1094,0,0,0,0,0
default-value,726,0,0,0,0,0
unrecognized-selector,132,0,0,0,0,0
duplex,279,0,0,0,0,0
vtk,296,0,0,0,0,0
gtk,3431,0,0,0,0,0
coordinates,1646,0,0,0,0,0
platform,416,0,0,0,0,0
federated-identity,142,0,0,0,0,0
job-definition,124,0,0,0,0,0
django-database,113,0,0,0,0,0
evolution,219,0,0,0,0,0
synchronisation,114,0,0,0,0,0
php.ini,752,0,0,0,0,0
uitabbarcontroller,2852,0,0,0,0,0
permissions,13341,0,0,0,0,4
execute,648,0,0,0,0,1
equality,560,0,0,0,0,0
name,278,0,0,0,0,0
tridion,1034,0,0,0,0,0
opera,1701,0,0,0,0,0
awstats,192,0,0,0,0,0
continued-fractions,206,0,0,0,0,0
random-forest,101,0,0,0,0,0
ice-cream-sandwich,952,0,0,0,0,0
check-in,109,0,0,0,0,1
ejabberd,482,0,0,0,0,1
cscope,119,0,0,0,0,0
ms-security-essentials,240,0,0,0,0,0
mysql2,236,0,0,0,0,0
system-monitoring,121,0,0,0,0,0
